cons_name,year,month,nights_valid,bm_mean_rad,nlit_0p25,lit_share_0p25,nlit_0p5,lit_share_0p5,nlit_1p0,lit_share_1p0
Aowin,2024,9,9.741390192860248,0.1298303058341788,0.8675513896738911,0.0868841768183527,0.4481712521289874,0.045708036300054,0.1578646400352018,0.0180570198480863
Bunkpurugu,2024,9,8.329267856700891,0.067908333882662,0.1263726139960564,0.0161572561991668,0.0404503466426129,0.0058789893270616,0.0122720560128261,0.0018328775210301
Sunyani West,2024,9,8.259099680490973,0.1616868741696266,1.0078812227810996,0.1207259117876208,0.5271002710027101,0.0648021887628062,0.2259076481815403,0.0282394852537904
Upper Denkyira East,2024,9,8.32774375601331,0.1530312178961117,0.8734479592977581,0.1089217686535954,0.5091197399893872,0.0641915377984206,0.2173793915764248,0.0280295687399665
Kumawu,2024,9,9.328691826448344,0.0885866873673554,0.4955525074468473,0.0529312406426568,0.2990372687904774,0.0308625726170756,0.0749527068103364,0.0073365464341797
Nandom,2024,9,7.713384777012537,0.0724779841912743,0.1833541196925666,0.0235536808052735,0.0618829369589658,0.0075532123120321,0.008616611475299,0.0009900399833966873
Amenfi West,2024,9,10.046534233388057,0.1422351056334317,1.0614670657806575,0.107373365572223,0.5926538446908186,0.0605906009327614,0.1589690920741931,0.0174013365936102
Nsuta/ Kwamang/ Beposo,2024,9,10.693708774029156,0.0797995119622323,0.3795860725171659,0.043355890176422,0.1495904584874667,0.0173579454564517,0.0313351163879261,0.004839251728923
Buem,2024,9,10.785703218776328,0.0898288433429223,0.645440847216665,0.0563574406099788,0.292008819498242,0.0252812728347947,0.0353103424791643,0.0028073345793736
Ada,2024,9,14.898258090267332,0.2579216285422231,4.633562155129604,0.3023680456590557,1.755504977102588,0.1134483184748267,0.5175485903541412,0.0328089038275234
Dormaa East,2024,9,5.964474902683029,0.12335258981011,0.5808502571985557,0.1038698820355262,0.2093780621958521,0.0371755818884797,0.0403396719708473,0.007888505199331
Abura Asebu Kwamankese,2024,9,11.872089009504416,0.2312672952192045,2.960179018848158,0.2450947244272078,1.0707713641260028,0.0859505541844035,0.3619983693096939,0.0277407679421717
Akuapim South,2024,9,8.817423316585952,0.5923912451214898,6.30898675799776,0.6881096040447828,3.654581390787432,0.3825041303830416,1.7737392939945786,0.1791998624775855
Mampong,2024,9,10.160893900111946,0.1088365284934173,0.6598771554349151,0.0721838554363372,0.2972084471588571,0.0306218964906767,0.1063458091907223,0.0105895694891649
Offinso North,2024,9,6.835520751970298,0.1164957121013924,0.3613431244548086,0.0515406988502179,0.2114612374594018,0.0312585423965483,0.1370044337512425,0.0214116887618962
Sunyani East,2024,9,7.895283066511792,0.3758012756112558,2.5850630439540088,0.3168575991717213,1.7916792922916345,0.2106851027599328,1.0724563574230257,0.1206844215085692
Ningo Prampram,2024,9,14.0586322389175,0.6739159581595711,7.880372867888687,0.5794609719918226,5.0729397154817,0.3785649476872071,2.888697409236452,0.2161583055654036
Achiase,2024,9,8.222539408737344,0.1702919605444926,1.3211452727736548,0.1558190494736734,0.5424496786968089,0.0641954842358693,0.1329672865975875,0.0168804778124592
Ellembele,2024,9,13.540324506349862,0.2056856511227777,1.893003692647224,0.1347171639822315,0.9634793848250214,0.0693725567189343,0.4093712231048391,0.0297751670634521
Dormaa West,2024,9,6.078427466036307,0.1386870218787526,0.4821902613171936,0.0773794995812685,0.283724887326143,0.0473756450341512,0.1504159644182152,0.0259190299697004
EKUMFI,2024,9,14.28920853673056,0.299985601546218,4.594159274913681,0.310709609535545,2.203949130848912,0.1494135579654065,0.9831043874270748,0.0667277978009408
Upper West Akim,2024,9,9.903695505215856,0.3296798352459144,3.211497421894673,0.3241610700541364,1.6728390970666585,0.1716043522471515,0.682449001232718,0.0728046165179847
Tano North,2024,9,5.75139595273582,0.1435427501336157,0.5235767735591033,0.0911627120599756,0.2339884144373934,0.0384089737893935,0.1272614127010955,0.0192139952408179
Twifo Ati Morkwaa,2024,9,9.595382636741654,0.1681737523366926,1.419113400504673,0.1461558060384734,0.8162917155347054,0.0843456989114102,0.1773709883782919,0.0195695006013911
Hohoe,2024,9,12.511575695373898,0.1918784724067631,2.2697169961789987,0.180416431147214,0.9899984743729334,0.07854073778883,0.3586073105275204,0.0284705904964402
Kpone Katamanso,2024,9,13.396286501997407,3.070856351027214,13.341135430146846,0.9957432645881602,12.843459179654534,0.9579815672218708,11.529696730996454,0.8584237028061524
Evalue Ajomoro Gwira,2024,9,14.156140611555912,0.1245075039331132,1.357138332072073,0.0950314296301748,0.6011006946724118,0.0421392401802519,0.0924279440069386,0.0068162877298994
Afram Plains North,2024,9,9.330517686843269,0.0658455685031213,0.3347520382140724,0.031448016450644,0.1604003325874298,0.0147702639084823,0.0213927377637401,0.0019435940823716
Assin South,2024,9,11.84746534179089,0.1703571707316336,1.669241425283048,0.1443317107171894,1.0445083273443123,0.0937691194997183,0.1922455186492934,0.0183020497652674
Cape Coast South,2024,9,12.760275201914451,1.5624863870649186,12.326353574633565,0.9665588895635556,10.611355070296144,0.8341930580475255,7.5465510020939295,0.5974092596723868
Asutifi North,2024,9,7.7970901183006145,0.1388397045819155,0.5102482986497728,0.0596490281801153,0.3219933433290589,0.0358285060659071,0.2144877056593761,0.023285060707151
Sekyere Afram Plains,2024,9,5.450150265728767,0.1519033177795908,0.839438816872344,0.1566877849357946,0.2720403383640281,0.0528226502651564,0.064227339354881,0.0134802589249224
Assin North,2024,9,8.221740204329391,0.1731102479871894,1.0572391214580188,0.1251088480227313,0.6750079391493993,0.078805740969751,0.2826909377351348,0.0334752432418646
Domeabra/ Obom,2024,9,10.31803191932457,0.5128772581529537,8.041861650259463,0.7660326595609613,4.42946534886342,0.4122885867079358,0.9310015337348164,0.0858430938464103
Shama,2024,9,16.421906862337586,0.4530648301720692,7.877032465658974,0.4684181638600466,4.33249548884314,0.2563806521004999,1.967280053595967,0.1166666130521063
Ahafo Ano South East,2024,9,4.96477144048103,0.1367769917585818,0.3505743731847799,0.0631347305484784,0.1820561328070284,0.0310879980778174,0.085284334555715,0.0160659358749375
Asikuma Odoben Brakwa,2024,9,11.126722830161892,0.1840476966573724,1.658744491800911,0.1449721720709414,1.1249430186301057,0.0997428372988071,0.4070288232319585,0.0364615349809513
Nadawli Kaleo,2024,9,10.771055003142823,0.0734719035208559,0.2490605617696729,0.0227339704599521,0.0774504532477072,0.0070438682882733,0.0220232190053541,0.0019601090253381
Afram Plains South,2024,9,10.373368950965496,0.0663772814288257,0.2878383401138314,0.0275882939105085,0.1040703216459291,0.0098474338995118,0.0123568573212944,0.0011817421554792
Essikadu Ketan,2024,9,17.959654255319144,1.2779676042722057,14.511249999999997,0.8072992481009917,11.562859042553187,0.6446695462007948,9.16070478723404,0.5102722520435211
Bawku Central,2024,9,5.385707520429995,0.1337809687478623,0.4890017473096334,0.0968284379041866,0.236110754702456,0.0446562811401807,0.0904215238686229,0.0161197897766131
Sekondi,2024,9,16.73238992293478,1.682166603138954,13.213574293568875,0.7887234019254157,10.59074316102573,0.6336588604803248,9.04427869665149,0.5415213185363061
Afigya Sekyere East,2024,9,6.075050729508016,0.1465680221462436,0.9356804507288652,0.1538673407571474,0.224193875155565,0.0355978487873115,0.0266687676668928,0.0040775407714081
Awutu Senya East,2024,9,10.81175358988417,1.2591646419992448,8.668403186860614,0.8074444545209541,6.344619548100366,0.607953540855769,4.257886080231432,0.4208792855330554
Pusiga,2024,9,5.227146141763354,0.1218301042630067,0.3481329154746816,0.0715179688450645,0.1409362360850792,0.0288762048030564,0.0531935075085557,0.0113435941707013
Effia,2024,9,16.89778549350044,1.1187915484627473,12.102256848880042,0.7267120999935981,7.772748443917514,0.4779511163488426,5.157259601134774,0.3243142619191786
Offinso South,2024,9,6.115799783933051,0.1439997694993335,0.709266672344775,0.1039618029293375,0.4006988555623794,0.0564128660750947,0.179566431622878,0.0245532987341716
Agona East,2024,9,9.851400981996722,0.2577893347987957,2.6533780687397712,0.2534251961589787,1.3513387888707036,0.1273932376642225,0.4561800327332243,0.0419280322726736
Ahanta West,2024,9,15.95726507473992,0.2372844528292096,3.769769274469915,0.2218295058969188,1.8140924612555804,0.1067054191354876,0.7328895364108948,0.0433713417048503
Zebilla,2024,9,6.090101631934334,0.0752682800695024,0.1527751202806317,0.0247051237124865,0.0546399900170542,0.0087892906006773,0.0213949318063123,0.003183301981571
Afadjato South,2024,9,13.625817523302835,0.2371688705984626,3.480482489887442,0.2653801296684839,1.3842799199788949,0.1068761658098235,0.4576509189236719,0.0353392685795866
Takoradi,2024,9,16.65721150120127,3.1781621392610453,16.654808959156785,0.9998122437521532,16.154072696272184,0.9670354245587262,14.39347438580175,0.8536486308760425
Asutifi South,2024,9,7.6693304130162705,0.2740083201145153,1.279161451814769,0.1815506326616422,0.6520040675844808,0.0904936285441897,0.4726533166458073,0.0654847368855817
Lambussie Karne,2024,9,6.657633009731304,0.0648659946286567,0.1082631492645036,0.0149717303001272,0.0262320354391351,0.0031999377217244,0.004938599968238,0.0005487333412516938
Bia East,2024,9,7.464566122566499,0.2282776661794551,1.0989512967597614,0.1396076975773053,0.7299939831528279,0.0923935409929677,0.5503264970137245,0.0698084461503356
Tema West,2024,9,13.44959019654651,5.667105649712736,13.44959019654651,1.0,13.427806954722689,0.9981673525921568,13.189285430094694,0.9784944410114744
Ayawaso West Wuogon,2024,9,13.877152841334556,5.33422786287504,13.877152841334556,1.0,13.877152841334556,1.0,13.829769531575009,0.9963694162302916
Juaboso,2024,9,8.67393831113431,0.2641475189714849,1.2051772074396017,0.132970315130595,0.8170482490038037,0.0905788931908507,0.6803229983237812,0.0782317804261234
North Dayi,2024,9,11.629864107922293,0.2404813362690127,3.652581825825677,0.290581653636537,1.3192536446032668,0.1049918100032426,0.3967857010374289,0.0319002573687181
Ledzokuku,2024,9,14.339829321105594,5.732752260539567,14.339829321105594,1.0,14.335848936441218,0.999703935140972,14.303241625270667,0.9974248921483236
Ahafo Ano North,2024,9,5.322504282175528,0.139034257001091,0.2845671981081512,0.0540712588362902,0.1859849858318896,0.0349978638862557,0.1349480461925568,0.0244654671316236
Asante Akim North,2024,9,7.609895573880692,0.1741369140593853,0.9499179118602106,0.1347957706685293,0.594707149097092,0.078382565278815,0.2688921399450198,0.0379414283243176
Sissala West,2024,9,8.887891792536104,0.0564020449682202,0.0820767536745783,0.0091500075407697,0.0183440258735648,0.0020374203085976,0.0021569762745297,0.00026187964246108413
Cape Coast North,2024,9,12.034574694386928,0.3332566701271565,5.60495788070454,0.4615469753906416,2.120756161896928,0.1763289843901975,0.5404600504864281,0.0458034166629994
Krowor,2024,9,13.57562162162162,5.34504229261424,13.57562162162162,1.0,13.551405405405404,0.998363833614298,13.43778378378378,0.9909151028523576
Bia West,2024,9,7.341951399482186,0.1506344183255996,0.6010455700099444,0.0769159613275298,0.335146805750228,0.0402182138846249,0.2419739592962316,0.0298859387361753
Chiana Paga,2024,9,10.037422939911352,0.0670190032389217,0.243486978120244,0.0250510283986024,0.1073407216634361,0.0106865670344407,0.0191200627931718,0.0018871934213336
Mpohor,2024,9,12.953373025969835,0.1521682106277045,1.5113219004970064,0.1159467883120475,0.758963920411175,0.0615589778935089,0.1810493104676606,0.0151758140531118
Asunafo North,2024,9,7.941116429492563,0.1478821309514199,0.7503637036864572,0.0873951648902909,0.4411340795423907,0.0512457389421404,0.3020479315268196,0.0350902157140428
Dadekotopon,2024,9,12.274160480735242,4.926213471855364,12.274160480735242,1.0,12.242700600919052,0.9972401230652956,12.160834217037822,0.9888934294077228
Bongo,2024,9,8.717822111421704,0.1028283833015442,0.4774933643968907,0.0499558589630837,0.1115789006967131,0.0111805642447428,0.0062073371531297,0.000615695298395435
Obuasi East,2024,9,6.251869048183068,0.544618996400913,3.71948642630407,0.5670022476933457,2.337850002368883,0.3490543667311924,1.2627374804567202,0.1812461453686531
Atwima Nwabiagya North,2024,9,5.157933763406068,0.2996009943980848,1.6895825328452887,0.3148037366461513,0.940571767545013,0.1733433146675617,0.3914268573007881,0.0723675722401262
Ablekuma North,2024,9,11.38416763678696,5.265299465659056,11.38416763678696,1.0,11.38416763678696,1.0,11.38416763678696,1.0
Manso Nkwanta,2024,9,7.171153150709704,0.208008143811912,1.4904356146219446,0.1993766420268133,0.6483628665280414,0.0829641424028173,0.2450482928005303,0.0300191565621159
Ho West,2024,9,12.583851739653404,0.158258663922762,1.8418960217400997,0.146219086887708,0.599239096538513,0.046048291935835,0.1562952733104646,0.0115114635290183
Ayawaso East,2024,9,12.76171542175518,6.528505634631802,12.76171542175518,1.0,12.76171542175518,1.0,12.76171542175518,1.0
Nabdam,2024,9,8.058056168954344,0.0867475069356727,0.2629405527398659,0.0341993187253458,0.0350447970271506,0.0047603067327843,0.0,0.0
Atwima Nwabiagya South,2024,9,6.099923075405829,0.3402340287027335,1.8669125623779568,0.3210290053857628,0.9802718002327466,0.1846429850406405,0.4056529714590032,0.084343182853513
Kwabre East,2024,9,5.51355918345098,0.738269300154076,3.914216020277448,0.7283702749768192,2.4873947289526037,0.4639211002796067,1.2747608405330997,0.2311891215477192
Afigya Kwabre South,2024,9,6.080446303433776,1.506722545929673,6.011102838121933,0.982894960956644,5.526267957252977,0.8813123652233773,4.047203486334968,0.6412283047564137
Damongo,2024,9,11.389333381698007,0.0643743878192579,0.1058632374536551,0.0090732688593288,0.0449740200880302,0.0037765535320453,0.0167902955758349,0.0014129697616459
Afigya Kwabre North,2024,9,5.29636183761339,0.4988423174504274,3.2204989139006885,0.648245795276515,1.520649722595017,0.3222236588870544,0.6144970045796038,0.1259452015942628
Effiduasi/ Asokore,2024,9,5.674270060557607,0.2232101116113974,1.098595772325221,0.1717319920230284,0.5546676600596946,0.0826215278312334,0.3470046020143468,0.0502256270332336
Okaikwei South,2024,9,13.515569823434992,5.627829343128357,13.515569823434992,1.0,13.515569823434992,1.0,13.515569823434992,1.0
Abetifi,2024,9,7.68906083883096,0.1541844781396013,0.7882574930824959,0.1225620170097154,0.4473741647950094,0.0743291546142042,0.1243573586048116,0.0243630474863807
Berekum East,2024,9,7.009808958753847,0.1818192125808546,1.195534895100617,0.1718175991769466,0.673835300833894,0.0985636581430191,0.1954859624441861,0.0298864301395486
Builsa South,2024,9,9.416599194292248,0.0564672460554979,0.0776055444392227,0.0081577790605584,0.0222533157943244,0.0023774723255538,0.0003884580728061833,4.316200841115794e-05
Ejisu,2024,9,6.474314987547491,0.5392010686716553,3.350195433499118,0.5153958599165547,2.0561992600646386,0.3221301951909737,0.9391904500070906,0.1575548309155621
Yunyoo,2024,9,8.557523369112982,0.0583286444297026,0.0220089185672618,0.0026810444676782,0.006560375781938,0.0008598568524790368,0.0017719007805049,0.0002381870632394118
Ho Central,2024,9,12.964968041199471,0.2089156010743013,2.285104642244057,0.1707505727252559,1.1872763797070751,0.0863003481851821,0.5279272435077982,0.036648007883858
Nalerigu Gambaga,2024,9,7.88999528545792,0.0696588259879011,0.1627589196094534,0.0204810281622638,0.0729081120540195,0.0090727396068025,0.0325759649603065,0.0040803128604951
Gomoa Central,2024,9,11.142868784707254,0.1878292318078109,1.7039943187771385,0.1520783371966368,0.7184942431051132,0.0641446864446859,0.2365565735706715,0.0217389451954361
Asunafo South,2024,9,9.451750127674847,0.1178118283870163,0.7168323166112004,0.0751654908856566,0.3810682036287721,0.0398722833423035,0.1924753208707705,0.0213047021646894
Odododiodioo,2024,9,12.839642262895172,3.2407722013712714,12.839642262895172,1.0,12.786813643926786,0.9959304425214568,12.449875207986688,0.9690968663665694
Walewale,2024,9,8.58834455071609,0.0700580767789467,0.1380190471742994,0.0160931876627442,0.0638887348485069,0.0075446838018579,0.0170249078433146,0.0022306873105162
Dormaa Central,2024,9,6.377944784572699,0.1123803264103138,0.4878471027951664,0.076606640086056,0.2121586297035152,0.0325075529885274,0.042468643232212,0.0064568660437404
Hemang Lower Denkyira,2024,9,11.87585231890629,0.1582844781093191,1.6655316673368286,0.1391067254152054,0.6848794134505969,0.0557266113597288,0.0908890637966582,0.007017601840037
South Dayi,2024,9,12.19088148932762,0.1409729019597969,1.612154268436069,0.119092744861045,0.6147326231585785,0.0449584715303685,0.1411581578186162,0.0102412742075639
Asante Akim Central,2024,9,3.428078560291794,0.1356944918319423,0.3478418133590547,0.0972693261511114,0.1310865858279651,0.0374499120356724,0.0331435805573736,0.0095065649465876
Efutu,2024,9,11.992828296186271,0.5480447875619897,6.910114645534726,0.5745289348109129,3.998616522384872,0.3288495516047887,1.9219148957814105,0.158574114392866
Atwima Mponua,2024,9,7.082048806228486,0.1001380279202061,0.3110248117414226,0.0399051800854098,0.1881233771573371,0.0242650909223496,0.1044718443261611,0.0138318861426914
Mfantseman,2024,9,13.027565333120718,0.2682788688673134,4.485577955093253,0.3310585401052113,1.792393697600108,0.1297020173025329,0.4170433427987905,0.0293988567694103
Tema Central,2024,9,13.072549226071397,5.315402045492952,13.072549226071397,1.0,13.072549226071397,1.0,12.964883647467628,0.9923212903636974
Suame,2024,9,7.224479939283127,2.555434728553362,7.224479939283127,1.0,7.13178321316452,0.9849894949129542,5.943250422603237,0.8312262814621401
Jomoro,2024,9,14.773431292822234,0.1082091923020681,1.109396244838325,0.0791015196984441,0.4757312268879531,0.0345792039616588,0.1210645257082542,0.0091055187740808
Ablekuma West,2024,9,10.884955752212388,3.3125236057785665,10.884955752212388,1.0,10.884955752212388,1.0,10.74836475567526,0.9876496811562568
Karaga,2024,9,9.944084706568727,0.0555821411375838,0.0367411558089503,0.0035180960339376,0.0081482533664879,0.0007625242154519367,0.0016653523444732,0.00015139567219132744
Okaikwei Central,2024,9,11.997986577181209,5.791902492350381,11.997986577181209,1.0,11.997986577181209,1.0,11.997986577181209,1.0
Old Tafo,2024,9,8.495098735615858,2.8374650620113533,8.495098735615858,1.0,8.495098735615858,1.0,7.951910782781646,0.9444359040409346
Tarkwa Nsuaem,2024,9,13.49260408273962,0.2333829111853516,2.949680208717277,0.2074404148922004,1.5453618903426416,0.1071083457403441,0.5984962199927433,0.0399820442030354
Wa East,2024,9,9.647242673011842,0.0605522718401486,0.0709290748542119,0.0064976477441419,0.0244917032528215,0.0021426183828599,0.0033397062787263,0.0002733654764344875
Manhyia South,2024,9,7.189550619175282,2.7162443304007096,7.189550619175282,1.0,7.189550619175282,1.0,6.502521383888676,0.9020292005475176
Mpraeso,2024,9,6.404850966327722,0.2028432575183769,0.6721673523322811,0.1405413232016304,0.4209971509643289,0.0886848404514164,0.2020234719986912,0.0462131450200704
Gomoa West,2024,9,11.64437866598871,0.250013680448455,3.074297371081287,0.2549635656264361,1.3800340191645326,0.1158500147658136,0.5558319864891859,0.0472927376971674
Bantama,2024,9,6.020467934691129,2.843677906214719,6.020467934691129,1.0,5.925938394209729,0.9821359240473008,5.404208045783537,0.8965988321590054
Asante Akim South,2024,9,4.843088821995936,0.0924757298542362,0.1395858238154906,0.0282876736961193,0.0538448243579957,0.0102757920653336,0.0215309683954813,0.0036044646477518
Kumbungu,2024,9,9.114371691753384,0.0777303516923245,0.220214670521604,0.0209318091559386,0.0833340179805794,0.007913045367418,0.0143589199702141,0.0013187262396678
Komenda Edina Eguafo Abirem,2024,9,13.503676009455356,0.2137966684770282,3.0233055140141825,0.2197860417849649,1.155381349799797,0.0841768459977588,0.3122002990978821,0.0226239729243064
Krachi Nchumuru,2024,9,8.665192754315981,0.065000605840068,0.1820780577776463,0.0205876584235277,0.0463409887938948,0.0053311290761312,0.0005393651988882735,6.742064986103418e-05
Kwadaso,2024,9,5.397125973677142,3.0673175069022944,5.351309963713839,1.0,5.351309963713839,1.0,5.215519824228504,0.9810024905942828
Bolgatanga Central,2024,9,9.809771473601256,0.1306399075235028,0.9000788022064616,0.0936844984246844,0.4559980602533793,0.0480779749624651,0.1202703521852457,0.0131274842151263
Sawla Tuna Kalba,2024,9,10.689283119280468,0.0642971573419331,0.0707938121047877,0.0062793620058731,0.0301024115313616,0.0026770702428471,0.0099527218098267,0.0008987521919402866
Nanton,2024,9,10.7025433377821,0.0886903905231855,0.3679231293183835,0.0328563207122689,0.1023920294171611,0.0094794368709956,0.0145829091923601,0.0014383472775057
Tolon,2024,9,9.50546898609852,0.0955027868831242,0.4981131006346329,0.051392890849538,0.1760690540948928,0.0176391702008763,0.0248045104261106,0.0024341922581612
Tano South,2024,9,5.280529970654039,0.1469326220165864,0.3891219968244148,0.0759736378093832,0.1951771439900596,0.0381701399330416,0.122157483733244,0.0232268168979507
Yendi,2024,9,6.565000169637512,0.1014862650483007,0.3800175766351141,0.0453199506303097,0.2308033266463321,0.0269776452401699,0.1265298841102184,0.0149122224378174
Sagnarigu,2024,9,11.729003231419345,0.5736470427851929,5.753025105642558,0.4601244266783825,3.786010439970172,0.2881627134623187,2.478662689535173,0.1833272121783337
Tamale Central,2024,9,13.671952606067856,3.12195192726758,13.671952606067856,1.0,13.597869666686613,0.9939242396874856,13.09682245227694,0.9566570501853688
Tamale South,2024,9,11.953302897495693,0.6026323270789904,6.1815952583755145,0.4976279550151489,4.101455084543454,0.3189173530180468,2.5560562699495737,0.1912160341354811
Atiwa West,2024,9,3.688316720997306,0.3359364316696552,0.645621961561194,0.1670818512095249,0.5119458389887325,0.133123961128159,0.3283301055700522,0.0980476356053048
Bodi,2024,9,6.743547522745711,0.2148110370114236,1.0327536257917465,0.1553771299129599,0.6288833868732017,0.091747713008103,0.3817427551526509,0.0547493636335033
Yapei Kusawgu,2024,9,9.89487630893357,0.0632063660334712,0.1550765401165195,0.0160828051732346,0.0681961042807058,0.0071463917087114,0.0123550500646193,0.0013092838433822
Fanteakwa North,2024,9,12.285986815427972,0.0731246971266465,0.2694145646233946,0.022304892633851,0.0689597944123831,0.0056727904845198,0.0142008756636343,0.0013941760934587
Salaga South,2024,9,8.427203978392454,0.0586329564831194,0.1916768881206557,0.0318407416358792,0.0423408420342751,0.0066554053692763,0.0035092622717229,0.000545262737289658
Asene Akroso Manso,2024,9,8.997504910298941,0.1140534678692228,0.5063152552885565,0.0548973477532654,0.1961253277448336,0.0206115636876022,0.0287569660461051,0.0030160061960092
Agotime Ziope,2024,9,12.044562412196884,0.0895113812570247,0.5794053365012737,0.0462518343859254,0.1994019147403196,0.0161435004501021,0.017210011783388,0.001409621867936
Bimbilla,2024,9,7.512165635746899,0.0673807745687567,0.1701884101097569,0.0207670978590493,0.0742372701143275,0.0087964133772941,0.0285421742729651,0.0033853680585853
Nsawam Adoagyiri,2024,9,9.26220941806197,1.3179640828123151,8.78557762491429,0.9442321483091716,7.248119926566545,0.7776915376464125,4.758913759925681,0.5087032698591951
Anyaa Sowotuom,2024,9,9.089053254437871,5.380291707205351,9.089053254437871,1.0,9.089053254437871,1.0,9.089053254437871,1.0
Wulensi,2024,9,8.642548537849688,0.0694495056413699,0.1544010323634269,0.0185652337318465,0.058749936206356,0.007169612684908,0.0264229627955468,0.0032634203312583
Weija Gbawe,2024,9,9.477787267406857,3.600536593486505,9.469288604511148,0.9992172116969432,9.408971899808185,0.9933333170019572,8.965963345140917,0.9526428186577842
Banda,2024,9,10.922289572023349,0.0640756561144355,0.2264205265764474,0.019673686660191,0.0538080941401723,0.0045989720502662,0.0060727377852131,0.0004811199180825856
Kintampo North,2024,9,10.957579942951508,0.0621500060474644,0.1385635790421858,0.0132278788559702,0.0578285542711304,0.0060471123419342,0.0266686683681128,0.0029821555696273
Sefwi Wiawso,2024,9,9.234241907243158,0.1946459431961384,1.2335067522195853,0.1379221282323678,0.7849501215247118,0.087543049824324,0.5646492638139662,0.0628962071932949
Nkwanta North,2024,9,8.57906622520451,0.060926872565886,0.1395839826865285,0.016736972262337,0.0432170280500976,0.0054504210561062,0.0106405709995432,0.0013468487896084
Assin Central,2024,9,9.488555799629577,0.2905809263435167,2.226732566653745,0.2382826465201782,1.584192617478572,0.1713530582407073,0.8393181720291166,0.0906326544806556
Kpandai,2024,9,9.411231816198333,0.060982676860186,0.1549132498060191,0.0169407816010353,0.0282017790296334,0.0026721534125073,0.0016126560664326,0.0001467936276792554
Bosome Freho,2024,9,5.4689920654682975,0.1917045809412517,0.6523308948725021,0.114423346693381,0.4351188833778626,0.0795176355638362,0.3374985698999266,0.0629292538187881
Pru East,2024,9,8.54826491853643,0.0622772280952839,0.2489287158247164,0.0276310003142449,0.09045708575547,0.0093033348530177,0.0250516204145048,0.0026411631571563
Akatsi North,2024,9,13.385944875772658,0.0993564738783946,0.8045311621514687,0.0601781773620813,0.2222172388550998,0.0158911615454272,0.0118725162141858,0.0009078923765204382
Sene West,2024,9,9.143254868079598,0.0546188938761455,0.1310941940718186,0.0152298500490749,0.047880918300949,0.0056478745968954,0.006401465527947,0.0007795361489546481
Fomena,2024,9,6.058963833410395,0.2367399928846681,1.45137753318372,0.2335772138508763,0.6979238325082042,0.1119779960978713,0.347309778624835,0.0547950828817786
Central Tongu,2024,9,12.27334085228543,0.131764860084018,1.2790482673783148,0.1002722386446459,0.3564071702007005,0.0281335173005766,0.0840716514877295,0.0065929715906475
Ketu North,2024,9,12.769087027921834,0.2132083694427513,3.0119109121806544,0.2379487168337034,0.9085313172571926,0.0718703946205269,0.2891177175368286,0.0224557924954158
Yilo Krobo,2024,9,9.936430021810668,0.3058114864156309,2.869011680893501,0.2828926260015768,1.2079588460802169,0.125591504228641,0.6070301340545745,0.0682451688651533
Upper Denkyira West,2024,9,7.762239325636798,0.1809664582857167,1.376527396005131,0.1616286258561141,0.6091588785046731,0.0672209554965409,0.2863643027304379,0.032568166076356
Abuakwa South,2024,9,7.022333051563821,0.1857142496987855,1.1489989131747371,0.1592501186933326,0.4302451394759087,0.0571400598638581,0.156807148895061,0.0202884351915494
Ofoase Ayirebi,2024,9,7.075490122657313,0.1700828708248261,0.8896304421566424,0.1210751178326903,0.6439766050957191,0.0885359991090638,0.2692117362184894,0.038130964110436
New Edubiase,2024,9,7.642271883050742,0.216219591675205,0.9967060092265296,0.1339196986292651,0.8333317356659273,0.1120932581354041,0.6570535018872443,0.090257566006552
Amenfi Central,2024,9,8.353435712977369,0.1379240674586295,0.684911867893424,0.0760841009838786,0.4480647570202753,0.0497003702398431,0.2526212181292282,0.0289115456143551
Akrofuom,2024,9,6.745090422206928,0.2167687036572641,1.015806878437296,0.1503648127013914,0.7620134050847822,0.1136311607049649,0.481948095227766,0.074058756851335
Suhum,2024,9,8.43855294428308,0.3075521522108176,2.7982307895431746,0.3268185122328516,1.2409412316990882,0.1401033167901982,0.6722530293694806,0.0733441394703284
New Juaben South,2024,9,8.179854710201525,1.0886527415522496,6.346221944487837,0.7764447894608302,4.850283809821383,0.6005310869664112,3.301098786647919,0.4191386774459732
South Tongu,2024,9,14.09042507577989,0.2118293391375258,3.025811767600881,0.2253607675543385,0.8986152693215418,0.0704787226049215,0.2145493659842437,0.017719878975603
Lower West Akim,2024,9,6.725071169072815,0.2245727099899552,1.0767839768852017,0.1461701697439355,0.6827202473964727,0.0926544137837463,0.3409678338722198,0.0496867731403532
Akim Oda,2024,9,8.056995705217052,0.2945487280020845,2.3708468080009557,0.2761902157475354,1.3032185206098248,0.1516143216948783,0.6576664442277089,0.0765734461317971
Amenfi East,2024,10,9.698920945673228,0.1766680833973911,1.6702809336814448,0.1746429595666211,0.8195092032133032,0.0857261758458599,0.2425207776232201,0.025597242491736
Sege,2024,10,14.101108641171225,0.1686737875461813,2.386081810072635,0.1690968251521009,0.8576493409036204,0.0597708020091486,0.160762881051156,0.0107596041427202
Binduri,2024,10,11.849530041471152,0.0621045974106539,0.2813724224030307,0.0221861517895329,0.0351916426306197,0.0028147944758141,0.0031942830083085,0.0002661902586254693
Akim Swedru,2024,10,12.43781829572299,0.1322278874931021,1.5240893251021288,0.1219776980754906,0.7418421018285284,0.0585723363132521,0.0845482191101423,0.0070672800442449
